p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.2679645827563606e-38,0.16251494267970001,0.772,0.724,6.086229997230532e-36,0,Asah1
2.2881622594044617e-37,0.10688932573878596,0.967,0.957,1.0983178845141416e-34,0,Tkt
2.5778215094442315e-36,0.6698147530127501,0.076,0.047,1.2373543245332312e-33,0,Tunar
5.563410876734831e-36,0.13213048742336664,0.839,0.799,2.6704372208327188e-33,0,Bhlhe41
1.1746045205024114e-32,0.12268237653519698,0.953,0.944,5.638101698411575e-30,0,Fabp5
1.8836295427479473e-26,0.10478903350845004,0.856,0.807,9.041421805190147e-24,0,Phgdh
8.398468527146437e-26,0.5399167981173711,0.092,0.064,4.03126489303029e-23,0,Csgalnact1
1.7903523729515282e-25,0.2672413701860952,0.341,0.295,8.593691390167335e-23,0,Pnpla2
1.5052928567951993e-24,0.15698481938769873,0.603,0.552,7.225405712616956e-22,0,Pmm1
1.0828925575553849e-23,0.4737840480050064,0.071,0.048,5.197884276265847e-21,0,Sncg
2.665369830722334e-21,0.12510084761490356,0.596,0.55,1.2793775187467202e-18,0,Bpgm
3.3839848926899644e-21,0.14798158302118009,0.57,0.524,1.624312748491183e-18,0,rs7412-ALT-226:T
4.083908774980907e-20,0.27653835852593067,0.278,0.239,1.960276211990835e-17,0,Bckdha
4.587832165841452e-20,0.13339686594934103,0.553,0.508,2.202159439603897e-17,0,Gmps
1.7694423264513516e-18,0.455898989431502,0.087,0.064,8.493323166966488e-16,0,Rxra
8.887949497901818e-18,0.26389105128368495,0.257,0.222,4.2662157589928724e-15,0,Ppara
1.0106311933935249e-16,0.10944131007465485,0.728,0.693,4.8510297282889197e-14,0,P4ha1
5.906907483817921e-16,0.1571080947875358,0.487,0.451,2.835315592232602e-13,0,G6pc3
9.61311007386093e-16,0.15406144466473773,0.526,0.492,4.614292835453247e-13,0,Aldh9a1
5.665432980630879e-13,0.25416382078377886,0.177,0.15,2.719407830702822e-10,0,G6pd2
1.0549570784736756e-9,0.34131679348986976,0.075,0.059,5.063793976673643e-7,0,rs429358-ALT-228:C
2.034894678494045e-9,0.15886907133825856,0.289,0.263,9.767494456771414e-7,0,Sphk2
5.348831685095659e-9,0.10803967924581748,0.423,0.396,2.5674392088459167e-6,0,Acer3
1.1313755275316223e-8,0.22382011799482604,0.225,0.203,5.430602532151787e-6,0,Ganc
4.9305557185120234e-8,0.1493948457920502,0.37,0.347,2.3666667448857712e-5,0,Ptdss1
6.027171778011693e-7,0.2084313969169136,0.138,0.121,2.893042453445613e-4,0,Ebp
6.715956174545287e-7,0.11157994805723126,0.453,0.433,3.223658963781738e-4,0,Hsd17b12
3.369031886094166e-6,0.12060003307473621,0.404,0.385,0.0016171353053251996,0,Adh5
1.662489798259381e-5,0.1225901185279834,0.283,0.265,0.00797995103164503,0,Hibadh
3.5471912235235884e-5,0.18462196929799024,0.09,0.078,0.017026517872913226,0,Pvalb
3.658681421571e-4,0.23598970187416235,0.039,0.033,0.17561670823540798,0,Adamts2
8.218322062409823e-4,0.10771818396888411,0.217,0.204,0.3944794589956715,0,Plin2
0.001540363714945374,0.24872957972045384,0.03,0.025,0.7393745831737796,0,Trh
0.0015946310544197697,0.1672699971197078,0.077,0.069,0.7654229061214894,0,rs429358-WT-228
0.0058406021822262665,0.10982821117832864,0.276,0.266,1,0,C1galt1c1
0.00616471486560208,0.20080989159071372,0.028,0.024,1,0,Cd247
0.008512996975524469,0.13974275126069724,0.1,0.092,1,0,Cad
0,0.7864176016341436,0.697,0.471,0,1,Mertk
0,0.8383618816145018,0.878,0.652,0,1,Vim
0,1.3472835143211266,0.351,0.136,0,1,Fezf2
0,0.8332761820721397,0.918,0.704,0,1,Plpp3
0,0.6024740980743745,0.82,0.626,0,1,Prodh
0,0.6561842924028914,0.796,0.614,0,1,Mt3
0,0.5217019608570015,0.902,0.782,0,1,Vcam1
0,0.5131968784351413,0.908,0.792,0,1,Phgdh
0,0.7018327620967613,0.994,0.914,0,1,Htra1
0,0.8075581022643523,0.991,0.925,0,1,Scg3
0,0.5329907907618734,0.968,0.908,0,1,Gstm1
0,0.5255537432465611,0.999,0.96,0,1,Gja1
0,0.45020602566395596,0.999,0.968,0,1,Pla2g7
0,0.3587264612228154,0.994,0.964,0,1,Gfap
0,0.3210453160061144,0.999,0.975,0,1,Aqp4
0,0.5267238624036459,0.998,0.984,0,1,Glul
0,0.4830873190798681,1,0.989,0,1,Mt2
0,0.3046850068611362,1,0.992,0,1,Pygb
0,0.6959554570428867,1,0.998,0,1,Cst3
0,0.4066561708730241,1,0.999,0,1,Aldoc
0,0.6491296966628637,1,1,0,1,Clu
5.2467e-319,0.27640008632415025,0.998,0.991,2.51840675e-316,1,Prdx1
8.932864331076489e-275,0.3777780296526827,0.955,0.883,4.2877748789167146e-272,1,Aldh1l1
1.5349736931345678e-273,0.5815185400726253,0.707,0.551,7.367873727045925e-271,1,Idh2
2.2244944799201168e-267,0.2458079330741798,1,0.992,1.067757350361656e-264,1,Cd81
5.888557154923461e-266,0.2840103239250129,0.995,0.984,2.8265074343632613e-263,1,Arhgap5
8.137269522522543e-227,0.4663987990978745,0.786,0.661,3.9058893708108204e-224,1,Tubb2b
