p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.638098242530047e-188,0.5322625651882804,0.557,0.415,6.454107075568385e-186,0,Sc5d
2.4404358661455603e-167,0.288682873942264,0.95,0.925,9.615317312613507e-165,0,Sat1
6.722427475074984e-162,0.5524732663604355,0.454,0.322,2.648636425179544e-159,0,Ophn1
5.702496100349626e-144,0.6335605919799217,0.317,0.204,2.2467834635377527e-141,0,Chsy1
3.450549834687449e-131,0.2197366984876925,0.962,0.94,1.359516634866855e-128,0,Fabp5
3.465671694916395e-131,0.27343891523818553,0.867,0.815,1.3654746477970597e-128,0,Idh1
4.623584337097052e-128,0.23514367877057207,0.905,0.852,1.8216922288162386e-125,0,Lap3
1.0967914713626506e-126,0.30368915790600925,0.778,0.698,4.3213583971688436e-124,0,Bhlhe40
1.9460810255919526e-125,0.36343487960196375,0.645,0.531,7.667559240832293e-123,0,Soat1
1.9816566547715808e-123,0.5113300465392288,0.441,0.323,7.80772721980003e-121,0,Adcy5
4.105506222252856e-117,0.2671610400084887,0.844,0.781,1.6175694515676252e-114,0,Smpd1
2.201256382461466e-105,0.546015435338278,0.309,0.212,8.672950146898176e-103,0,Ppara
2.3821016866439694e-103,0.450895938294802,0.393,0.288,9.38548064537724e-101,0,Pnp
3.823651948364983e-103,0.12634982418569685,0.999,0.994,1.5065188676558034e-100,0,Pygb
5.0055849633680894e-88,0.3817473264216249,0.185,0.113,1.9722004755670273e-85,0,Egr1
9.746740303198382e-85,0.42579413704448177,0.374,0.28,3.8402156794601625e-82,0,St3gal2
2.0154835389011492e-80,0.3776580837936372,0.421,0.325,7.941005143270528e-78,0,rs7412-WT-226
5.626712366885814e-79,0.2756800976584083,0.573,0.468,2.2169246725530108e-76,0,Fut9
1.153325519243269e-78,0.2645838045883552,0.695,0.612,4.5441025458184794e-76,0,Fut8
2.57260047439061e-76,0.1285515578189078,0.969,0.926,1.0136045869099003e-73,0,Srebf1
4.2009521014249716e-75,0.3563888463260556,0.405,0.312,1.6551751279614388e-72,0,Hs2st1
4.83159887366336e-66,0.23267964337709135,0.75,0.692,1.9036499562233638e-63,0,P4ha1
3.229512650120116e-62,0.10457982302868052,0.996,0.995,1.2724279841473257e-59,0,Prdx1
3.480655998206399e-62,0.17156995067924363,0.776,0.709,1.3713784632933213e-59,0,Tecr
2.2574893598380158e-57,0.26167932862411325,0.426,0.34,8.894508077761782e-55,0,Maob
1.1459893729672244e-55,0.5501427505369216,0.172,0.117,4.515198129490864e-53,0,Plin3
1.4399383147497822e-53,0.21841551574610388,0.6,0.52,5.673356960114142e-51,0,Apoe
5.119093667761565e-49,0.2830605563501126,0.392,0.316,2.0169229050980564e-46,0,Pank3
1.119827621885689e-46,0.22087585733239118,0.569,0.495,4.4121208302296143e-44,0,Gpt2
1.7239906049495488e-40,0.43773226135798904,0.184,0.135,6.792522983501222e-38,0,Aldh3b1
2.1780196291435774e-40,0.27503563127065234,0.275,0.215,8.581397338825695e-38,0,Hmgb2
3.6107036997425495e-40,0.31692750182465645,0.246,0.188,1.4226172576985645e-37,0,St6galnac4
5.574374987753076e-40,0.10377937461657094,0.866,0.819,2.1963037451747118e-37,0,Hacd2
8.396217296613318e-40,0.13562943325319604,0.634,0.555,3.308109614865647e-37,0,Folh1
2.99547807168475e-36,0.2599925727535486,0.336,0.274,1.1802183602437915e-33,0,Gsr
3.217906921621616e-36,0.1643673067564364,0.638,0.575,1.2678553271189169e-33,0,Idh2
4.493951734635214e-36,0.1417846074824607,0.819,0.785,1.7706169834462746e-33,0,Gclm
1.1257306010844146e-35,0.4438425158899082,0.156,0.113,4.435378568272593e-33,0,Eci1
2.657336297226883e-35,0.5954714920453794,0.096,0.063,1.0469905011073918e-32,0,Csgalnact1
2.7346657670215317e-34,0.23059402275503227,0.336,0.273,1.0774583122064834e-31,0,Pomgnt1
4.492441998143672e-33,0.1603869933934815,0.668,0.613,1.770022147268607e-30,0,Akt1
8.224789169167157e-32,0.1952257641366416,0.478,0.415,3.24056693265186e-29,0,Hsd17b12
3.1804860653086715e-28,0.24330697436215099,0.273,0.222,1.2531115097316165e-25,0,Cbr1
2.661376886245818e-23,0.11444580388342462,0.663,0.61,1.0485824931808524e-20,0,Chka
2.265640591974884e-21,0.16731829604456516,0.301,0.253,8.926623932381043e-19,0,Cox14
7.398163219484507e-21,0.1119510519922412,0.798,0.775,2.914876308476896e-18,0,Aldh7a1
1.2806930851232384e-19,0.174128093714621,0.295,0.25,5.0459307553855595e-17,0,C1galt1c1
4.42390691191285e-19,0.17642283217661658,0.3,0.256,1.7430193232936627e-16,0,Hibadh
3.169356716448197e-18,0.42148084887373116,0.092,0.068,1.2487265462805896e-15,0,Hkdc1
2.833505833592464e-16,0.11317338660726839,0.487,0.439,1.1164012984354308e-13,0,G6pc3
6.788301752484417e-16,0.10188063858132541,0.587,0.539,2.6745908904788604e-13,0,rs7412-ALT-226:T
3.793104924974904e-14,0.23755387518459292,0.166,0.138,1.4944833404401122e-11,0,Acaa1a
7.084573422026929e-13,0.10507520447100105,0.3,0.262,2.79132192827861e-10,0,Bace1
7.421369922018839e-11,0.19709029251593435,0.155,0.131,2.9240197492754226e-8,0,Jun
7.934612589461856e-11,0.21923613538610986,0.151,0.128,3.1262373602479714e-8,0,Dgat1
1.7259324116316543e-10,0.11371513669059574,0.274,0.242,6.800173701828718e-8,0,Bckdha
4.620076699957759e-10,0.10756833352322648,0.233,0.204,1.820310219783357e-7,0,Ganc
2.2531270520398555e-9,0.30064050014928156,0.085,0.069,8.877320585037031e-7,0,rs429358-WT-228
1.5368654277887656e-5,0.194084000123095,0.103,0.09,0.006055249785487736,0,Cad
3.356844817218238e-5,0.16172569687788885,0.125,0.111,0.013225968579839856,0,Ppat
1.0785309202124585e-4,0.3307929834347032,0.034,0.027,0.042494118256370866,0,Plpp4
1.29300484567969e-4,0.1867387172718047,0.072,0.063,0.050944390919779786,0,rs429358-ALT-228:C
1.3316776813305562e-4,0.2759459283031056,0.041,0.034,0.052468100644423914,0,Pparg
0,2.8138052847462367,0.996,0.561,0,1,Agt
0,1.0128645340861873,0.764,0.513,0,1,Folh1
0,1.0265917158233313,0.929,0.69,0,1,Slc7a10
0,0.9927368955030902,0.498,0.293,0,1,Plcb4
0,0.5798094136130437,0.784,0.618,0,1,Cbs
0,0.6071278055293562,0.806,0.651,0,1,Hif1a
0,0.6405187680430179,0.806,0.659,0,1,Pcx
0,1.0972762641615106,0.97,0.826,0,1,Pgm1
